incident_id,crime_type,Description,location_type,Latitude,Longitude,date_time,is_severe,region_code,is_domestic
7299253,ASSAULT,SIMPLE,RESIDENCE,12.1348,15.0557,2010-01-03 10:51:00,1,49.0,True
7299272,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,APARTMENT,12.1348,15.0557,2010-01-03 10:54:00,0,2.0,False
7299168,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,12.1348,15.0557,2010-01-03 11:00:00,1,10.0,False
7299269,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12.1348,15.0557,2010-01-03 11:00:00,0,69.0,False
7299282,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,12.1348,15.0557,2010-01-03 11:00:00,0,73.0,True
7299620,CRIMINAL DAMAGE,TO VEHICLE,STREET,12.1348,15.0557,2010-01-03 11:00:00,0,66.0,False
7299868,BURGLARY,UNLAWFUL ENTRY,APARTMENT,12.1348,15.0557,2010-01-03 11:00:00,0,46.0,False
7301194,THEFT,$500 AND UNDER,OTHER,12.1348,15.0557,2010-01-03 11:00:00,0,3.0,False
7299185,CRIMINAL TRESPASS,TO LAND,APARTMENT,12.1348,15.0557,2010-01-03 11:05:00,1,2.0,False
7299229,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12.1348,15.0557,2010-01-03 11:05:00,1,31.0,False
7299187,THEFT,FROM BUILDING,APARTMENT,12.1348,15.0557,2010-01-03 11:08:00,0,64.0,False
7299244,ROBBERY,STRONGARM - NO WEAPON,CTA TRAIN,12.1348,15.0557,2010-01-03 11:10:00,0,32.0,False
7603411,BURGLARY,FORCIBLE ENTRY,APARTMENT,12.1348,15.0557,2010-01-03 11:12:00,0,53.0,False
7299188,NARCOTICS,POSS: CRACK,SIDEWALK,12.1348,15.0557,2010-01-03 11:15:00,1,73.0,False
7303543,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,12.1348,15.0557,2010-01-03 11:15:00,0,71.0,False
7303589,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,12.1348,15.0557,2010-01-03 11:15:00,0,38.0,False
7357097,DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",PARKING LOT/GARAGE(NON.RESID.),12.1348,15.0557,2010-01-03 11:15:00,0,56.0,False
7299233,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,12.1348,15.0557,2010-01-03 11:18:00,1,40.0,False
7299223,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,12.1348,15.0557,2010-01-03 11:20:00,1,25.0,False
7299177,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),12.1348,15.0557,2010-01-03 11:30:00,0,19.0,False
7299239,BATTERY,SIMPLE,APARTMENT,12.1348,15.0557,2010-01-03 11:30:00,0,29.0,False
7299382,THEFT,FINANCIAL ID THEFT: OVER $300,RESTAURANT,12.1348,15.0557,2010-01-03 11:30:00,0,32.0,False
7299654,THEFT,OVER $500,STREET,12.1348,15.0557,2010-01-03 11:30:00,0,39.0,False
7299814,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,12.1348,15.0557,2010-01-03 11:30:00,0,68.0,False
7299825,CRIMINAL DAMAGE,TO VEHICLE,STREET,12.1348,15.0557,2010-01-03 11:30:00,0,27.0,False
7299305,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,12.1348,15.0557,2010-01-03 11:33:00,0,5.0,False
7299181,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,12.1348,15.0557,2010-01-03 11:35:00,1,61.0,False
7299628,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),12.1348,15.0557,2010-01-03 11:40:00,1,1.0,False
7299310,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12.1348,15.0557,2010-01-03 11:45:00,0,26.0,True
7299527,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,12.1348,15.0557,2010-01-03 11:45:00,0,68.0,False
7299631,BATTERY,SIMPLE,APARTMENT,12.1348,15.0557,2010-01-03 11:45:00,0,1.0,False
7299715,THEFT,FROM BUILDING,RESIDENCE,12.1348,15.0557,2010-01-03 11:45:00,0,20.0,False
7299228,CRIMINAL TRESPASS,TO LAND,RESTAURANT,12.1348,15.0557,2010-01-03 11:55:00,1,32.0,False
7299203,THEFT,$500 AND UNDER,STREET,12.1348,15.0557,2010-01-03 12:00:00,0,25.0,False
7299295,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,12.1348,15.0557,2010-01-03 12:00:00,0,19.0,False
7299315,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,VEHICLE NON-COMMERCIAL,12.1348,15.0557,2010-01-03 12:00:00,1,29.0,False
7299873,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12.1348,15.0557,2010-01-03 12:00:00,0,71.0,True
7300559,BURGLARY,FORCIBLE ENTRY,APARTMENT,12.1348,15.0557,2010-01-03 12:00:00,0,14.0,False
7300589,CRIMINAL DAMAGE,TO VEHICLE,STREET,12.1348,15.0557,2010-01-03 12:00:00,0,42.0,False
7300994,BURGLARY,UNLAWFUL ENTRY,APARTMENT,12.1348,15.0557,2010-01-03 12:00:00,0,20.0,False
7333637,THEFT,OVER $500,STREET,12.1348,15.0557,2010-01-03 12:00:00,0,41.0,False
7343009,CRIMINAL DAMAGE,TO VEHICLE,STREET,12.1348,15.0557,2010-01-03 12:00:00,0,46.0,True
7381921,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,12.1348,15.0557,2010-01-03 12:00:00,0,33.0,False
7313982,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,ATM (AUTOMATIC TELLER MACHINE),12.1348,15.0557,2010-01-03 12:00:00,0,71.0,False
7915634,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,COMMERCIAL / BUSINESS OFFICE,12.1348,15.0557,2010-01-03 12:00:00,0,8.0,False
7928826,DECEPTIVE PRACTICE,FINAN EXPLOIT-ELDERLY/DISABLED,RESIDENCE,12.1348,15.0557,2010-01-03 12:00:00,0,73.0,False
7299232,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,12.1348,15.0557,2010-01-03 12:05:00,1,23.0,False
7299230,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,RESTAURANT,12.1348,15.0557,2010-01-03 12:10:00,1,38.0,False
7299251,NARCOTICS,POSS: CRACK,SIDEWALK,12.1348,15.0557,2010-01-03 12:10:00,1,40.0,False
7303961,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,12.1348,15.0557,2010-01-03 12:10:00,0,66.0,False
7299267,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,12.1348,15.0557,2010-01-03 12:15:00,1,40.0,False
7299292,THEFT,RETAIL THEFT,GROCERY FOOD STORE,12.1348,15.0557,2010-01-03 12:20:00,1,8.0,False
7299383,BURGLARY,UNLAWFUL ENTRY,OTHER,12.1348,15.0557,2010-01-03 12:25:00,1,21.0,False
7299522,BURGLARY,FORCIBLE ENTRY,RESIDENCE,12.1348,15.0557,2010-01-03 12:30:00,0,46.0,False
7300070,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,12.1348,15.0557,2010-01-03 12:30:00,0,73.0,True
7301861,ASSAULT,SIMPLE,SMALL RETAIL STORE,12.1348,15.0557,2010-01-03 12:30:00,0,22.0,False
7299333,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,SMALL RETAIL STORE,12.1348,15.0557,2010-01-03 12:35:00,0,23.0,False
7304380,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,12.1348,15.0557,2010-01-03 12:35:00,0,53.0,False
7299316,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),RESIDENCE PORCH/HALLWAY,12.1348,15.0557,2010-01-03 12:36:00,1,26.0,False
7299261,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),12.1348,15.0557,2010-01-03 12:40:00,0,67.0,False
7299279,ASSAULT,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),12.1348,15.0557,2010-01-03 12:40:00,1,59.0,False
7300154,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,12.1348,15.0557,2010-01-03 12:42:00,0,40.0,True
7299271,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,12.1348,15.0557,2010-01-03 12:50:00,1,66.0,False
7299289,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,12.1348,15.0557,2010-01-03 12:50:00,1,23.0,False
7299256,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,12.1348,15.0557,2010-01-03 12:55:00,1,61.0,False
7495129,THEFT,OVER $500,STREET,12.1348,15.0557,2010-01-03 12:59:00,0,29.0,False
7301732,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12.1348,15.0557,2010-01-03 12:59:12,0,25.0,True
7299254,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12.1348,15.0557,2010-01-03 13:00:00,1,66.0,True
7299285,ASSAULT,SIMPLE,STREET,12.1348,15.0557,2010-01-03 13:00:00,0,70.0,False
7299327,THEFT,OVER $500,CLEANING STORE,12.1348,15.0557,2010-01-03 13:00:00,0,24.0,False
7299357,ASSAULT,SIMPLE,APARTMENT,12.1348,15.0557,2010-01-03 13:00:00,0,25.0,False
7299537,THEFT,$500 AND UNDER,STREET,12.1348,15.0557,2010-01-03 13:00:00,0,44.0,False
7299548,THEFT,$500 AND UNDER,ATHLETIC CLUB,12.1348,15.0557,2010-01-03 13:00:00,0,22.0,False
7299885,THEFT,$500 AND UNDER,STREET,12.1348,15.0557,2010-01-03 13:00:00,0,66.0,False
7300727,THEFT,$500 AND UNDER,STREET,12.1348,15.0557,2010-01-03 13:00:00,0,40.0,False
7305591,BURGLARY,FORCIBLE ENTRY,ABANDONED BUILDING,12.1348,15.0557,2010-01-03 13:00:00,0,61.0,False
7301644,THEFT,RETAIL THEFT,SMALL RETAIL STORE,12.1348,15.0557,2010-01-03 13:02:00,0,53.0,False
7362442,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,RESIDENCE PORCH/HALLWAY,12.1348,15.0557,2010-01-03 13:05:00,1,53.0,False
7299276,CRIMINAL TRESPASS,TO LAND,PARKING LOT/GARAGE(NON.RESID.),12.1348,15.0557,2010-01-03 13:10:00,1,71.0,False
7299318,CRIMINAL TRESPASS,TO VEHICLE,SIDEWALK,12.1348,15.0557,2010-01-03 13:10:00,1,49.0,False
7299298,THEFT,RETAIL THEFT,DEPARTMENT STORE,12.1348,15.0557,2010-01-03 13:15:00,1,25.0,False
7300184,THEFT,$500 AND UNDER,STREET,12.1348,15.0557,2010-01-03 13:24:00,0,7.0,False
7299332,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,12.1348,15.0557,2010-01-03 13:25:00,1,49.0,True
7299349,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,12.1348,15.0557,2010-01-03 13:25:00,1,43.0,False
7301904,THEFT,OVER $500,STREET,12.1348,15.0557,2010-01-03 13:25:00,0,63.0,False
7299359,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,12.1348,15.0557,2010-01-03 13:30:00,0,71.0,True
7299844,BURGLARY,FORCIBLE ENTRY,APARTMENT,12.1348,15.0557,2010-01-03 13:30:00,0,54.0,False
7300246,ASSAULT,SIMPLE,STREET,12.1348,15.0557,2010-01-03 13:30:00,0,61.0,False
7300541,THEFT,POCKET-PICKING,RESTAURANT,12.1348,15.0557,2010-01-03 13:30:00,0,32.0,False
7300574,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,SMALL RETAIL STORE,12.1348,15.0557,2010-01-03 13:30:00,0,26.0,False
7301246,THEFT,FROM BUILDING,ATHLETIC CLUB,12.1348,15.0557,2010-01-03 13:30:00,0,22.0,False
7314136,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,12.1348,15.0557,2010-01-03 13:30:00,0,43.0,False
7299373,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,12.1348,15.0557,2010-01-03 13:38:00,1,38.0,False
7299307,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,12.1348,15.0557,2010-01-03 13:40:00,1,25.0,False
7299358,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,12.1348,15.0557,2010-01-03 13:45:00,0,43.0,False
7300568,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,12.1348,15.0557,2010-01-03 13:45:00,0,38.0,True
7299326,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,12.1348,15.0557,2010-01-03 13:50:00,1,8.0,False
7305545,THEFT,FROM BUILDING,RESIDENTIAL YARD (FRONT/BACK),12.1348,15.0557,2010-01-03 13:50:00,0,28.0,False
7299900,ASSAULT,SIMPLE,APARTMENT,12.1348,15.0557,2010-01-03 13:56:17,0,30.0,False
7299355,CRIMINAL DAMAGE,TO VEHICLE,STREET,12.1348,15.0557,2010-01-03 14:00:00,0,25.0,False
7299376,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,12.1348,15.0557,2010-01-03 14:00:00,1,66.0,False
7299396,THEFT,PURSE-SNATCHING,CONVENIENCE STORE,12.1348,15.0557,2010-01-03 14:00:00,0,44.0,False
7299429,THEFT,FROM BUILDING,RESIDENCE,12.1348,15.0557,2010-01-03 14:00:00,0,61.0,False
7299546,BATTERY,SIMPLE,PARK PROPERTY,12.1348,15.0557,2010-01-03 14:00:00,0,23.0,False
7299557,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,12.1348,15.0557,2010-01-03 14:00:00,0,29.0,True
7299676,THEFT,OVER $500,STREET,12.1348,15.0557,2010-01-03 14:00:00,0,39.0,False
7300945,THEFT,$500 AND UNDER,COMMERCIAL / BUSINESS OFFICE,12.1348,15.0557,2010-01-03 14:00:00,0,28.0,False
7305424,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE,12.1348,15.0557,2010-01-03 14:00:00,0,39.0,False
7307156,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,APARTMENT,12.1348,15.0557,2010-01-03 14:00:00,0,26.0,False
7311504,THEFT,$500 AND UNDER,CAR WASH,12.1348,15.0557,2010-01-03 14:00:00,0,45.0,False
7324135,CRIMINAL DAMAGE,TO VEHICLE,STREET,12.1348,15.0557,2010-01-03 14:00:00,0,54.0,False
7299491,THEFT,RETAIL THEFT,SMALL RETAIL STORE,12.1348,15.0557,2010-01-03 14:05:00,0,8.0,False
7301901,THEFT,OVER $500,OTHER,12.1348,15.0557,2010-01-03 14:07:00,0,28.0,False
7299981,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12.1348,15.0557,2010-01-03 14:07:56,0,4.0,True
7300424,BATTERY,SIMPLE,RESIDENCE,12.1348,15.0557,2010-01-03 14:10:00,0,16.0,False
7299374,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,STREET,12.1348,15.0557,2010-01-03 14:13:00,1,66.0,False
7299313,ASSAULT,SIMPLE,RESIDENCE,12.1348,15.0557,2010-01-03 14:15:00,0,73.0,True
7299323,CRIMINAL TRESPASS,TO LAND,GAS STATION,12.1348,15.0557,2010-01-03 14:15:00,1,37.0,False
7299943,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12.1348,15.0557,2010-01-03 14:15:00,0,29.0,True
7299634,ASSAULT,SIMPLE,APARTMENT,12.1348,15.0557,2010-01-03 14:20:00,0,25.0,False
7303700,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,12.1348,15.0557,2010-01-03 14:20:00,0,24.0,False
7299343,THEFT,OVER $500,STREET,12.1348,15.0557,2010-01-03 14:30:00,0,24.0,False
7299348,ASSAULT,SIMPLE,SMALL RETAIL STORE,12.1348,15.0557,2010-01-03 14:30:00,0,51.0,False
7299350,NARCOTICS,MANU/DELIVER:CRACK,SIDEWALK,12.1348,15.0557,2010-01-03 14:30:00,1,25.0,False
7299370,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,VEHICLE NON-COMMERCIAL,12.1348,15.0557,2010-01-03 14:30:00,1,16.0,False
7299496,THEFT,$500 AND UNDER,STREET,12.1348,15.0557,2010-01-03 14:30:00,0,3.0,False
7299849,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12.1348,15.0557,2010-01-03 14:30:00,0,53.0,True
7299897,THEFT,$500 AND UNDER,GROCERY FOOD STORE,12.1348,15.0557,2010-01-03 14:30:00,0,31.0,False
7301041,BURGLARY,UNLAWFUL ENTRY,APARTMENT,12.1348,15.0557,2010-01-03 14:30:00,0,28.0,False
7302924,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,AIRPORT/AIRCRAFT,12.1348,15.0557,2010-01-03 14:30:00,0,76.0,False
7344548,THEFT,$500 AND UNDER,SIDEWALK,12.1348,15.0557,2010-01-03 14:30:00,0,4.0,False
7309737,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,12.1348,15.0557,2010-01-03 14:30:00,0,29.0,False
7299438,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,12.1348,15.0557,2010-01-03 14:34:00,0,9.0,True
7299384,THEFT,RETAIL THEFT,GROCERY FOOD STORE,12.1348,15.0557,2010-01-03 14:36:00,1,77.0,False
7299937,THEFT,OVER $500,STREET,12.1348,15.0557,2010-01-03 14:38:00,0,31.0,False
7299585,BURGLARY,FORCIBLE ENTRY,RESIDENCE,12.1348,15.0557,2010-01-03 14:43:00,0,25.0,False
7299372,BATTERY,SIMPLE,CHA APARTMENT,12.1348,15.0557,2010-01-03 14:45:00,0,35.0,False
7300786,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12.1348,15.0557,2010-01-03 14:45:00,0,73.0,True
7302199,THEFT,$500 AND UNDER,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,12.1348,15.0557,2010-01-03 14:45:00,0,35.0,False
7316191,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,CURRENCY EXCHANGE,12.1348,15.0557,2010-01-03 14:45:00,0,25.0,False
7299391,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12.1348,15.0557,2010-01-03 14:48:00,1,23.0,True
7299388,THEFT,RETAIL THEFT,DEPARTMENT STORE,12.1348,15.0557,2010-01-03 14:48:00,1,1.0,False
7299507,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,RESIDENCE,12.1348,15.0557,2010-01-03 14:50:00,0,63.0,False
7299926,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,12.1348,15.0557,2010-01-03 14:50:00,0,49.0,False
7299346,THEFT,RETAIL THEFT,DEPARTMENT STORE,12.1348,15.0557,2010-01-03 14:55:00,0,8.0,False
7299421,THEFT,RETAIL THEFT,DEPARTMENT STORE,12.1348,15.0557,2010-01-03 14:55:00,1,8.0,False
7299401,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12.1348,15.0557,2010-01-03 15:00:00,0,68.0,True
7299520,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,12.1348,15.0557,2010-01-03 15:00:00,0,52.0,False
7299521,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,12.1348,15.0557,2010-01-03 15:00:00,0,46.0,False
7299538,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,12.1348,15.0557,2010-01-03 15:00:00,0,71.0,True
7300071,THEFT,OVER $500,STREET,12.1348,15.0557,2010-01-03 15:00:00,0,22.0,False
7300988,THEFT,FROM BUILDING,AIRPORT/AIRCRAFT,12.1348,15.0557,2010-01-03 15:00:00,0,76.0,False
7301528,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,12.1348,15.0557,2010-01-03 15:00:00,0,43.0,True
7303162,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,12.1348,15.0557,2010-01-03 15:00:00,0,34.0,False
7304309,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,12.1348,15.0557,2010-01-03 15:00:00,0,63.0,False
7305268,BURGLARY,UNLAWFUL ENTRY,RESTAURANT,12.1348,15.0557,2010-01-03 15:00:00,0,16.0,False
7308494,THEFT,OVER $500,GROCERY FOOD STORE,12.1348,15.0557,2010-01-03 15:00:00,0,5.0,False
7308623,THEFT,POCKET-PICKING,RESTAURANT,12.1348,15.0557,2010-01-03 15:00:00,0,32.0,False
7320088,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,12.1348,15.0557,2010-01-03 15:00:00,1,60.0,True
7301674,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12.1348,15.0557,2010-01-03 15:02:14,0,53.0,True
19239,HOMICIDE,FIRST DEGREE MURDER,HOUSE,12.1348,15.0557,2010-01-03 15:04:00,0,67.0,False
7299361,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,12.1348,15.0557,2010-01-03 15:10:00,0,67.0,True
7305059,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,OTHER,12.1348,15.0557,2010-01-03 15:10:00,0,8.0,False
7299418,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE,12.1348,15.0557,2010-01-03 15:15:00,1,23.0,False
7299414,THEFT,RETAIL THEFT,DEPARTMENT STORE,12.1348,15.0557,2010-01-03 15:18:00,1,25.0,False
7299392,CRIMINAL TRESPASS,TO LAND,GROCERY FOOD STORE,12.1348,15.0557,2010-01-03 15:25:00,1,28.0,False
7300294,BATTERY,SIMPLE,ALLEY,12.1348,15.0557,2010-01-03 15:25:00,0,3.0,False
7301271,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,12.1348,15.0557,2010-01-03 15:27:00,0,25.0,True
7299426,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,12.1348,15.0557,2010-01-03 15:30:00,1,66.0,True
7299446,THEFT,$500 AND UNDER,RESTAURANT,12.1348,15.0557,2010-01-03 15:30:00,0,32.0,False
7299511,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,12.1348,15.0557,2010-01-03 15:30:00,0,66.0,False
7299571,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,12.1348,15.0557,2010-01-03 15:30:00,0,25.0,False
7306333,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,12.1348,15.0557,2010-01-03 15:30:00,0,29.0,False
7307989,BATTERY,DOMESTIC BATTERY SIMPLE,OTHER,12.1348,15.0557,2010-01-03 15:30:00,0,68.0,True
7308158,BURGLARY,UNLAWFUL ENTRY,APARTMENT,12.1348,15.0557,2010-01-03 15:30:00,0,42.0,False
7299385,THEFT,ATTEMPT THEFT,DEPARTMENT STORE,12.1348,15.0557,2010-01-03 15:31:00,0,25.0,False
7304547,DECEPTIVE PRACTICE,BOGUS CHECK,CURRENCY EXCHANGE,12.1348,15.0557,2010-01-03 15:33:00,1,58.0,False
7299404,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,PARKING LOT/GARAGE(NON.RESID.),12.1348,15.0557,2010-01-03 15:34:00,1,63.0,False
7299445,THEFT,$500 AND UNDER,DEPARTMENT STORE,12.1348,15.0557,2010-01-03 15:35:00,0,32.0,False
7299428,CRIMINAL TRESPASS,TO LAND,SIDEWALK,12.1348,15.0557,2010-01-03 15:37:00,1,67.0,False
7299406,CRIMINAL TRESPASS,TO LAND,HOSPITAL BUILDING/GROUNDS,12.1348,15.0557,2010-01-03 15:38:00,1,8.0,False
7301485,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,12.1348,15.0557,2010-01-03 15:39:00,0,54.0,False
7299430,BATTERY,SIMPLE,APARTMENT,12.1348,15.0557,2010-01-03 15:40:00,0,68.0,False
7299459,ASSAULT,SIMPLE,APARTMENT,12.1348,15.0557,2010-01-03 15:40:00,0,60.0,False
7299456,CRIMINAL TRESPASS,TO LAND,VACANT LOT/LAND,12.1348,15.0557,2010-01-03 15:46:00,1,61.0,False
7299411,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,APARTMENT,12.1348,15.0557,2010-01-03 15:50:00,1,71.0,True
7301058,THEFT,RETAIL THEFT,CONVENIENCE STORE,12.1348,15.0557,2010-01-03 15:50:00,0,28.0,False
7299410,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,12.1348,15.0557,2010-01-03 15:52:00,1,14.0,False
7300348,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,12.1348,15.0557,2010-01-03 15:55:00,0,26.0,False
7299387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,12.1348,15.0557,2010-01-03 15:58:00,1,20.0,True
7299394,CRIMINAL TRESPASS,TO STATE SUP LAND,POLICE FACILITY/VEH PARKING LOT,12.1348,15.0557,2010-01-03 16:00:00,1,60.0,False
7299451,BATTERY,SIMPLE,STREET,12.1348,15.0557,2010-01-03 16:00:00,0,15.0,False
7299461,THEFT,RETAIL THEFT,DRUG STORE,12.1348,15.0557,2010-01-03 16:00:00,1,61.0,False
7299504,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,12.1348,15.0557,2010-01-03 16:00:00,0,30.0,False
7299619,THEFT,OVER $500,PARK PROPERTY,12.1348,15.0557,2010-01-03 16:00:00,0,8.0,False
7299722,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,12.1348,15.0557,2010-01-03 16:00:00,0,21.0,False
7300027,CRIMINAL DAMAGE,TO VEHICLE,STREET,12.1348,15.0557,2010-01-03 16:00:00,0,19.0,False
7300838,ASSAULT,SIMPLE,APARTMENT,12.1348,15.0557,2010-01-03 16:00:00,0,27.0,False
7300989,BURGLARY,UNLAWFUL ENTRY,APARTMENT,12.1348,15.0557,2010-01-03 16:00:00,0,23.0,False
7301639,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,SIDEWALK,12.1348,15.0557,2010-01-03 16:00:00,0,42.0,False
7332629,THEFT,OVER $500,RESIDENTIAL YARD (FRONT/BACK),12.1348,15.0557,2010-01-03 16:00:00,0,73.0,False
7344565,CRIMINAL DAMAGE,TO PROPERTY,OTHER,12.1348,15.0557,2010-01-03 16:00:00,0,69.0,False
7309055,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12.1348,15.0557,2010-01-03 16:00:00,0,25.0,True
7311290,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),12.1348,15.0557,2010-01-03 16:00:00,0,5.0,False
7314364,BURGLARY,FORCIBLE ENTRY,VACANT LOT/LAND,12.1348,15.0557,2010-01-03 16:00:00,0,30.0,False
7299577,NARCOTICS,POSS: HEROIN(WHITE),RESIDENCE,12.1348,15.0557,2010-01-03 16:09:00,1,23.0,False
7299442,THEFT,$500 AND UNDER,LIBRARY,12.1348,15.0557,2010-01-03 16:15:00,1,32.0,False
7299851,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12.1348,15.0557,2010-01-03 16:15:00,0,49.0,True
7316203,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,CURRENCY EXCHANGE,12.1348,15.0557,2010-01-03 16:15:00,0,25.0,False
7348283,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,12.1348,15.0557,2010-01-03 16:19:00,0,49.0,False
7299501,BATTERY,SIMPLE,SIDEWALK,12.1348,15.0557,2010-01-03 16:20:00,0,29.0,False
7299483,NARCOTICS,POSS: HEROIN(WHITE),APARTMENT,12.1348,15.0557,2010-01-03 16:27:00,1,26.0,False
