incident_id,crime_type,Description,location_type,Latitude,Longitude,date_time,is_severe,region_code,is_domestic,has_suspect,suspect_id
7298710,THEFT,THEFT FROM HOUSE,Public Market,-1.282887,29.35026,2010-01-02 21:40:00,1,118,False,True,SUSP-01445
7564677,GENDER BASED VIOLENCE,DOMESTIC VIOLENCE INCIDENT,Public Market,-2.422914,29.561786,2010-01-02 21:42:00,0,104,False,True,SUSP-01446
19238,CHILD ABUSE,PROPERTY DAMAGED IN MARKET,Bus Park,-1.08136,29.909371,2010-01-02 21:44:00,0,126,False,True,SUSP-01447
7298717,BURGLARY,VEHICLE STOLEN FROM ROAD,Farm Area,-1.82906,30.428594,2010-01-02 21:45:00,0,118,False,True,SUSP-01448
7298728,MURDER,FRAUD IN COOPERATIVE,Residential House,-1.320509,29.638081,2010-01-02 21:45:00,1,117,False,True,SUSP-01449
7298762,DOMESTIC VIOLENCE,ASSAULT WITH WEAPON,Farm Area,-2.130617,29.148619,2010-01-02 21:45:00,1,120,False,True,SUSP-01450
7298806,DOMESTIC VIOLENCE,BODILY HARM IN FAMILY,Farm Area,-1.611159,29.933242,2010-01-02 21:48:00,1,102,False,True,SUSP-01451
7298791,MURDER,VEHICLE STOLEN FROM ROAD,Public Market,-1.072105,29.372503,2010-01-02 21:50:00,1,109,False,False,
7298783,MOTORCYCLE THEFT,PROPERTY DAMAGED IN MARKET,Bar/Restaurant,-2.076653,29.707536,2010-01-02 21:53:00,1,128,False,True,SUSP-01452
7298751,PROPERTY DAMAGE,GBV REPORTED,Main Road,-2.243817,30.069309,2010-01-02 21:58:00,1,129,False,True,SUSP-01453
7298740,ASSAULT,VEHICLE STOLEN FROM ROAD,Main Road,-1.703937,30.43814,2010-01-02 22:00:00,1,114,False,False,
7298768,PROPERTY DAMAGE,DOMESTIC VIOLENCE INCIDENT,Main Road,-1.234116,30.033377,2010-01-02 22:00:00,0,115,False,True,SUSP-01454
7298869,DOMESTIC VIOLENCE,FRAUD IN COOPERATIVE,Bus Park,-1.136215,29.499276,2010-01-02 22:00:00,0,120,False,True,SUSP-01455
7298916,THEFT,FRAUD IN COOPERATIVE,Public Market,-1.462388,29.390617,2010-01-02 22:00:00,0,113,False,True,SUSP-01456
7298992,FRAUD,THEFT FROM HOUSE,Farm Area,-1.110918,29.601247,2010-01-02 22:00:00,0,126,False,True,SUSP-01457
7299110,GENDER BASED VIOLENCE,THEFT FROM HOUSE,Residential House,-1.187797,30.400578,2010-01-02 22:00:00,0,123,False,False,
7299125,MURDER,ASSAULT WITH WEAPON,District Office,-1.099011,30.351987,2010-01-02 22:00:00,0,116,False,True,SUSP-01458
7299734,CHILD ABUSE,PROPERTY DAMAGED IN MARKET,Farm Area,-1.737835,29.396309,2010-01-02 22:00:00,1,105,False,True,SUSP-01459
7300289,MOTORCYCLE THEFT,DOMESTIC VIOLENCE INCIDENT,Village Road,-2.225113,30.060689,2010-01-02 22:00:00,0,111,False,False,
7300624,CHILD ABUSE,VEHICLE STOLEN FROM ROAD,Bus Park,-1.763168,29.208826,2010-01-02 22:00:00,0,113,False,False,
7302684,PROPERTY DAMAGE,UNLAWFUL ENTRY,School,-1.075181,29.908732,2010-01-02 22:00:00,0,126,False,False,
7303168,FRAUD,ASSAULT WITH WEAPON,Public Market,-2.0548,29.901429,2010-01-02 22:00:00,0,120,False,True,SUSP-01460
7350368,ASSAULT,UNLAWFUL ENTRY,Main Road,-2.136071,29.677186,2010-01-02 22:00:00,0,110,False,True,SUSP-01461
7365885,FRAUD,THEFT FROM HOUSE,Public Market,-2.165265,30.41872,2010-01-02 22:00:00,0,102,False,False,
7310082,MURDER,FRAUD IN COOPERATIVE,Public Market,-1.847026,29.339822,2010-01-02 22:00:00,0,115,False,False,
7316467,GENDER BASED VIOLENCE,FRAUD IN COOPERATIVE,Health Center,-2.277994,29.866044,2010-01-02 22:00:00,0,128,False,True,SUSP-01462
7317009,GENDER BASED VIOLENCE,DOMESTIC VIOLENCE INCIDENT,Residential House,-1.96718,29.403398,2010-01-02 22:00:00,1,115,False,True,SUSP-01463
7317583,MOTORCYCLE THEFT,PROPERTY DAMAGED IN MARKET,Village Road,-1.046855,29.260758,2010-01-02 22:00:00,0,105,False,True,SUSP-01464
7298754,MURDER,DOMESTIC VIOLENCE INCIDENT,Bus Park,-1.63039,30.34211,2010-01-02 22:03:00,1,101,False,False,
7298745,MOTORCYCLE THEFT,FRAUD IN COOPERATIVE,Bar/Restaurant,-2.017406,30.095473,2010-01-02 22:05:00,1,102,False,True,SUSP-01465
7298763,ASSAULT,FRAUD IN COOPERATIVE,Farm Area,-2.385784,29.229557,2010-01-02 22:05:00,0,129,True,True,SUSP-01466
7298769,FRAUD,THEFT FROM HOUSE,Main Road,-1.463589,30.47074,2010-01-02 22:07:00,1,106,True,True,SUSP-01467
7299001,FRAUD,FRAUD IN COOPERATIVE,Village Road,-2.265506,29.71329,2010-01-02 22:08:38,1,105,False,True,SUSP-01468
7299300,MOTORCYCLE THEFT,UNLAWFUL ENTRY,District Office,-1.928832,29.922166,2010-01-02 22:10:00,0,109,False,False,
7298780,ASSAULT,PROPERTY DAMAGED IN MARKET,School,-1.141948,29.790956,2010-01-02 22:15:00,1,119,False,True,SUSP-01469
7301111,FRAUD,CHILD NEGLECT CASE,Public Market,-1.281821,29.47439,2010-01-02 22:15:00,0,117,False,False,
7317224,CHILD ABUSE,VEHICLE STOLEN FROM ROAD,Bus Park,-2.381313,29.987977,2010-01-02 22:25:00,1,111,False,False,
7298781,FRAUD,VEHICLE STOLEN FROM ROAD,Health Center,-1.841126,30.365756,2010-01-02 22:30:00,1,115,False,True,SUSP-01470
7298826,GENDER BASED VIOLENCE,VEHICLE STOLEN FROM ROAD,Residential House,-1.060073,29.629092,2010-01-02 22:30:00,0,120,False,True,SUSP-01471
7298910,GENDER BASED VIOLENCE,CHILD NEGLECT CASE,Main Road,-2.492676,30.265975,2010-01-02 22:30:00,0,101,False,True,SUSP-01472
7299660,BURGLARY,ASSAULT WITH WEAPON,Bus Park,-1.08973,29.089548,2010-01-02 22:30:00,0,119,False,False,
7302343,DOMESTIC VIOLENCE,UNLAWFUL ENTRY,Main Road,-1.235089,30.0477,2010-01-02 22:30:00,0,109,False,True,SUSP-01473
7302914,MURDER,CHILD NEGLECT CASE,District Office,-1.241325,30.042321,2010-01-02 22:30:00,0,125,True,True,SUSP-01474
7307154,FRAUD,ASSAULT WITH WEAPON,Bus Park,-1.153395,29.323359,2010-01-02 22:30:00,0,112,False,False,
7316189,THEFT,ASSAULT WITH WEAPON,Public Market,-2.441221,29.84538,2010-01-02 22:30:00,0,128,False,True,SUSP-01475
7298770,BURGLARY,ASSAULT WITH WEAPON,Residential House,-2.297822,29.927292,2010-01-02 22:35:00,1,122,False,False,
7298793,DOMESTIC VIOLENCE,DOMESTIC VIOLENCE INCIDENT,Main Road,-2.084395,30.001246,2010-01-02 22:35:00,1,104,False,True,SUSP-01476
7298787,DOMESTIC VIOLENCE,DOMESTIC VIOLENCE INCIDENT,Main Road,-1.575284,29.730199,2010-01-02 22:40:00,1,113,False,True,SUSP-01477
7298788,CHILD ABUSE,ASSAULT WITH WEAPON,Public Market,-2.41523,30.461996,2010-01-02 22:45:00,1,119,False,True,SUSP-01478
7298850,MURDER,DOMESTIC VIOLENCE INCIDENT,Bus Park,-1.334751,29.393484,2010-01-02 22:45:00,1,114,True,False,
7302174,GENDER BASED VIOLENCE,BODILY HARM IN FAMILY,School,-1.96976,29.339192,2010-01-02 22:45:00,0,126,False,True,SUSP-01479
7298795,BURGLARY,DOMESTIC VIOLENCE INCIDENT,Bus Park,-1.45747,30.025892,2010-01-02 22:49:00,1,115,False,False,
7298790,BURGLARY,CHILD NEGLECT CASE,Bar/Restaurant,-1.721125,30.384435,2010-01-02 22:50:00,1,126,False,False,
7298812,CHILD ABUSE,GBV REPORTED,Residential House,-2.245131,29.507674,2010-01-02 22:50:00,1,128,False,True,SUSP-01480
7298784,DOMESTIC VIOLENCE,BODILY HARM IN FAMILY,Health Center,-2.39862,30.129632,2010-01-02 22:51:00,1,117,False,False,
7298808,BURGLARY,DOMESTIC VIOLENCE INCIDENT,Public Market,-2.12231,30.375838,2010-01-02 22:54:00,1,125,False,True,SUSP-01481
7298825,THEFT,ASSAULT WITH WEAPON,Health Center,-1.628439,29.040589,2010-01-02 22:55:00,1,128,True,True,SUSP-01482
7306920,MURDER,GBV REPORTED,Bar/Restaurant,-1.141073,29.935971,2010-01-02 22:58:00,0,120,False,True,SUSP-01483
7298995,PROPERTY DAMAGE,VEHICLE STOLEN FROM ROAD,Bus Park,-1.682337,29.085292,2010-01-02 22:59:39,0,121,False,False,
7298764,GENDER BASED VIOLENCE,VEHICLE STOLEN FROM ROAD,Health Center,-1.283043,29.984429,2010-01-02 23:00:00,1,101,False,True,SUSP-01484
7298771,ASSAULT,ASSAULT WITH WEAPON,Bar/Restaurant,-1.806329,29.025488,2010-01-02 23:00:00,1,114,False,True,SUSP-01485
7298776,BURGLARY,CHILD NEGLECT CASE,Public Market,-2.095573,30.479254,2010-01-02 23:00:00,0,101,False,True,SUSP-01486
7299036,CHILD ABUSE,FRAUD IN COOPERATIVE,School,-1.159846,29.295915,2010-01-02 23:00:00,0,112,False,True,SUSP-01487
7299477,MURDER,FRAUD IN COOPERATIVE,Farm Area,-1.965449,30.307211,2010-01-02 23:00:00,0,125,False,True,SUSP-01488
7299487,FRAUD,ASSAULT WITH WEAPON,School,-1.349969,30.224856,2010-01-02 23:00:00,0,112,False,False,
7301141,DOMESTIC VIOLENCE,ASSAULT WITH WEAPON,Main Road,-1.990902,29.238718,2010-01-02 23:00:00,0,121,False,False,
7317058,DOMESTIC VIOLENCE,PROPERTY DAMAGED IN MARKET,School,-2.385161,29.559525,2010-01-02 23:00:00,0,109,False,True,SUSP-01489
7311686,PROPERTY DAMAGE,BODILY HARM IN FAMILY,Village Road,-2.262313,29.223624,2010-01-02 23:00:07,1,104,False,False,
7298775,CHILD ABUSE,VEHICLE STOLEN FROM ROAD,Health Center,-1.727792,29.476168,2010-01-02 23:01:00,1,122,False,True,SUSP-01490
7299060,GENDER BASED VIOLENCE,FRAUD IN COOPERATIVE,Health Center,-1.017954,29.480971,2010-01-02 23:05:00,0,121,True,False,
7300066,GENDER BASED VIOLENCE,ASSAULT WITH WEAPON,School,-2.115439,29.565772,2010-01-02 23:05:00,0,114,False,True,SUSP-01491
7298802,BURGLARY,BODILY HARM IN FAMILY,District Office,-2.382415,29.894901,2010-01-02 23:10:00,0,129,False,True,SUSP-01492
7321860,CHILD ABUSE,FRAUD IN COOPERATIVE,Bus Park,-1.768111,29.584328,2010-01-02 23:10:00,0,122,False,True,SUSP-01493
7298819,DOMESTIC VIOLENCE,THEFT FROM HOUSE,Bar/Restaurant,-2.398385,30.038685,2010-01-02 23:11:00,1,102,False,False,
7298785,PROPERTY DAMAGE,THEFT FROM HOUSE,Residential House,-2.405048,29.255256,2010-01-02 23:15:00,1,116,False,True,SUSP-01494
7298799,CHILD ABUSE,UNLAWFUL ENTRY,Residential House,-1.163997,29.709286,2010-01-02 23:15:00,1,116,False,True,SUSP-01495
7299412,MOTORCYCLE THEFT,ASSAULT WITH WEAPON,Public Market,-1.937489,29.606211,2010-01-02 23:15:00,0,109,True,True,SUSP-01496
7322433,CHILD ABUSE,UNLAWFUL ENTRY,School,-2.299182,30.101922,2010-01-02 23:17:00,1,114,False,True,SUSP-01497
7298805,THEFT,GBV REPORTED,Residential House,-2.43271,30.312321,2010-01-02 23:20:00,0,113,False,True,SUSP-01498
7298809,MOTORCYCLE THEFT,BODILY HARM IN FAMILY,District Office,-2.176445,29.14297,2010-01-02 23:22:00,0,101,False,False,
7298813,GENDER BASED VIOLENCE,UNLAWFUL ENTRY,Bar/Restaurant,-1.280075,29.962492,2010-01-02 23:30:00,0,121,False,False,
7298828,THEFT,PROPERTY DAMAGED IN MARKET,Health Center,-1.970583,30.220698,2010-01-02 23:30:00,1,125,False,True,SUSP-01499
7298852,MOTORCYCLE THEFT,VEHICLE STOLEN FROM ROAD,Public Market,-1.159458,29.433112,2010-01-02 23:30:00,1,118,True,False,
7299112,CHILD ABUSE,BODILY HARM IN FAMILY,Bus Park,-2.04116,29.341933,2010-01-02 23:30:00,0,125,False,True,SUSP-01500
7302334,MURDER,VEHICLE STOLEN FROM ROAD,District Office,-1.503475,30.032248,2010-01-02 23:30:00,0,101,False,False,
7303274,ASSAULT,GBV REPORTED,Public Market,-1.080717,30.011835,2010-01-02 23:30:00,0,108,False,False,
7306599,MOTORCYCLE THEFT,ASSAULT WITH WEAPON,Bar/Restaurant,-1.587967,30.319067,2010-01-02 23:33:59,0,110,False,True,SUSP-01501
7306589,FRAUD,DOMESTIC VIOLENCE INCIDENT,Farm Area,-1.808763,30.115636,2010-01-02 23:39:51,1,127,False,False,
7316479,ASSAULT,FRAUD IN COOPERATIVE,Health Center,-1.271062,29.344741,2010-01-02 23:40:00,0,104,False,True,SUSP-01502
7298871,DOMESTIC VIOLENCE,DOMESTIC VIOLENCE INCIDENT,Village Road,-1.226984,29.989028,2010-01-02 23:45:00,0,127,False,True,SUSP-01503
7298811,DOMESTIC VIOLENCE,CHILD NEGLECT CASE,Public Market,-1.554336,29.857647,2010-01-02 23:51:00,1,120,False,False,
7298827,GENDER BASED VIOLENCE,GBV REPORTED,District Office,-1.483708,30.136699,2010-01-02 23:56:00,1,108,False,True,SUSP-01504
7298933,THEFT,GBV REPORTED,Health Center,-2.274719,29.98454,2010-01-03 00:00:00,0,106,False,True,SUSP-01505
7298972,PROPERTY DAMAGE,GBV REPORTED,Village Road,-2.440344,30.075203,2010-01-03 00:00:00,0,105,False,True,SUSP-01506
7299042,PROPERTY DAMAGE,FRAUD IN COOPERATIVE,Bus Park,-1.150789,29.285824,2010-01-03 00:00:00,0,102,False,False,
7299345,GENDER BASED VIOLENCE,BODILY HARM IN FAMILY,Health Center,-1.20283,30.243311,2010-01-03 00:00:00,0,129,False,True,SUSP-01507
7299413,ASSAULT,VEHICLE STOLEN FROM ROAD,Residential House,-1.977321,30.055697,2010-01-03 00:00:00,0,125,False,True,SUSP-01508
7299481,THEFT,DOMESTIC VIOLENCE INCIDENT,Farm Area,-2.388917,30.456386,2010-01-03 00:00:00,0,129,False,False,
7299668,FRAUD,VEHICLE STOLEN FROM ROAD,Main Road,-2.478743,29.759103,2010-01-03 00:00:00,0,113,False,False,
7300575,DOMESTIC VIOLENCE,FRAUD IN COOPERATIVE,Farm Area,-1.453956,29.825071,2010-01-03 00:00:00,0,105,False,True,SUSP-01509
7304665,MURDER,FRAUD IN COOPERATIVE,Bar/Restaurant,-1.801122,29.740568,2010-01-03 00:00:00,0,112,False,True,SUSP-01510
7305889,FRAUD,THEFT FROM HOUSE,Village Road,-1.921713,29.25826,2010-01-03 00:00:00,0,113,False,True,SUSP-01511
7306168,CHILD ABUSE,UNLAWFUL ENTRY,Bus Park,-1.991632,29.519777,2010-01-03 00:00:00,0,119,False,True,SUSP-01512
7306624,CHILD ABUSE,ASSAULT WITH WEAPON,District Office,-2.179752,30.098613,2010-01-03 00:00:00,0,113,False,True,SUSP-01513
7615291,MOTORCYCLE THEFT,ASSAULT WITH WEAPON,School,-1.31584,29.585231,2010-01-03 00:00:00,0,124,False,False,
7298803,MURDER,VEHICLE STOLEN FROM ROAD,School,-2.185703,30.107318,2010-01-03 00:01:00,0,114,True,True,SUSP-01514
7298807,DOMESTIC VIOLENCE,CHILD NEGLECT CASE,District Office,-1.242765,30.488796,2010-01-03 00:01:00,1,126,False,True,SUSP-01515
7299077,DOMESTIC VIOLENCE,GBV REPORTED,District Office,-1.338171,29.452872,2010-01-03 00:01:00,0,128,False,True,SUSP-01516
7299936,PROPERTY DAMAGE,FRAUD IN COOPERATIVE,Bar/Restaurant,-1.925424,30.216368,2010-01-03 00:01:00,0,126,True,False,
7303012,MOTORCYCLE THEFT,PROPERTY DAMAGED IN MARKET,Bar/Restaurant,-1.969871,29.228041,2010-01-03 00:01:00,0,109,True,True,SUSP-01517
7306116,DOMESTIC VIOLENCE,CHILD NEGLECT CASE,Bar/Restaurant,-1.311256,29.227283,2010-01-03 00:01:00,0,113,False,False,
7306482,PROPERTY DAMAGE,FRAUD IN COOPERATIVE,Bar/Restaurant,-1.212004,29.499262,2010-01-03 00:01:00,0,114,False,True,SUSP-01518
7347686,DOMESTIC VIOLENCE,THEFT FROM HOUSE,Village Road,-1.532478,29.116788,2010-01-03 00:01:00,0,124,False,True,SUSP-01519
7348089,THEFT,DOMESTIC VIOLENCE INCIDENT,Farm Area,-1.83728,29.364926,2010-01-03 00:01:00,0,121,True,True,SUSP-01520
7375051,MOTORCYCLE THEFT,BODILY HARM IN FAMILY,District Office,-1.85444,29.899935,2010-01-03 00:01:00,0,113,False,True,SUSP-01521
7319714,PROPERTY DAMAGE,CHILD NEGLECT CASE,Bar/Restaurant,-1.909964,29.482327,2010-01-03 00:01:00,0,103,False,True,SUSP-01522
9689792,MURDER,GBV REPORTED,Main Road,-2.301482,29.679072,2010-01-03 00:01:00,0,129,False,True,SUSP-01523
7306561,PROPERTY DAMAGE,DOMESTIC VIOLENCE INCIDENT,Bar/Restaurant,-1.21983,29.222467,2010-01-03 00:02:57,0,127,False,True,SUSP-01524
7298817,DOMESTIC VIOLENCE,PROPERTY DAMAGED IN MARKET,Main Road,-1.951292,29.422466,2010-01-03 00:05:00,1,107,False,False,
7298841,GENDER BASED VIOLENCE,VEHICLE STOLEN FROM ROAD,Bar/Restaurant,-1.43873,30.390994,2010-01-03 00:05:00,0,116,True,True,SUSP-01525
7298963,DOMESTIC VIOLENCE,GBV REPORTED,District Office,-2.423207,30.410385,2010-01-03 00:05:00,0,124,False,False,
7298954,FRAUD,BODILY HARM IN FAMILY,Farm Area,-2.168921,29.406818,2010-01-03 00:05:00,0,104,False,True,SUSP-01526
7299952,MURDER,THEFT FROM HOUSE,Public Market,-1.78637,30.38947,2010-01-03 00:05:12,1,111,False,True,SUSP-01527
7302304,GENDER BASED VIOLENCE,THEFT FROM HOUSE,Health Center,-1.260755,29.916336,2010-01-03 00:10:00,0,116,False,True,SUSP-01528
7298831,MURDER,BODILY HARM IN FAMILY,Residential House,-2.173196,29.450516,2010-01-03 00:12:00,1,114,False,True,SUSP-01529
7298836,PROPERTY DAMAGE,BODILY HARM IN FAMILY,Bar/Restaurant,-1.373906,30.272136,2010-01-03 00:13:00,1,125,False,True,SUSP-01530
7298905,FRAUD,VEHICLE STOLEN FROM ROAD,Farm Area,-2.339939,29.28804,2010-01-03 00:15:00,0,112,False,True,SUSP-01531
7334792,GENDER BASED VIOLENCE,THEFT FROM HOUSE,District Office,-2.379221,29.704399,2010-01-03 00:15:00,1,119,False,True,SUSP-01532
7298822,PROPERTY DAMAGE,THEFT FROM HOUSE,Farm Area,-2.180887,30.158617,2010-01-03 00:20:00,1,126,False,True,SUSP-01533
7298874,CHILD ABUSE,BODILY HARM IN FAMILY,District Office,-1.43252,29.375398,2010-01-03 00:20:00,0,113,False,True,SUSP-01534
7298899,MOTORCYCLE THEFT,DOMESTIC VIOLENCE INCIDENT,Residential House,-1.012736,29.335915,2010-01-03 00:20:00,1,120,False,False,
7301075,MOTORCYCLE THEFT,CHILD NEGLECT CASE,Bus Park,-2.452508,29.861706,2010-01-03 00:20:00,0,103,True,False,
7306919,PROPERTY DAMAGE,GBV REPORTED,Village Road,-1.777786,29.253391,2010-01-03 00:20:00,0,124,False,False,
7298816,MOTORCYCLE THEFT,UNLAWFUL ENTRY,Public Market,-2.342814,29.483169,2010-01-03 00:25:00,1,114,False,False,
7299552,ASSAULT,THEFT FROM HOUSE,School,-2.014925,29.808534,2010-01-03 00:30:00,0,101,False,True,SUSP-01535
7298823,CHILD ABUSE,BODILY HARM IN FAMILY,School,-2.173236,30.443858,2010-01-03 00:33:00,1,113,False,True,SUSP-01536
7298829,CHILD ABUSE,THEFT FROM HOUSE,Public Market,-2.033855,29.181451,2010-01-03 00:40:00,1,110,False,False,
7300596,BURGLARY,VEHICLE STOLEN FROM ROAD,Health Center,-2.011629,29.872603,2010-01-03 00:40:00,0,111,False,True,SUSP-01537
7299119,ASSAULT,UNLAWFUL ENTRY,Residential House,-1.708823,29.908552,2010-01-03 00:45:00,0,129,True,True,SUSP-01538
7299824,CHILD ABUSE,DOMESTIC VIOLENCE INCIDENT,Public Market,-1.438443,30.05004,2010-01-03 00:48:00,0,113,False,True,SUSP-01539
7298879,CHILD ABUSE,THEFT FROM HOUSE,District Office,-1.611875,30.419478,2010-01-03 00:50:00,1,116,True,True,SUSP-01540
7298914,MOTORCYCLE THEFT,FRAUD IN COOPERATIVE,Health Center,-2.167802,30.23155,2010-01-03 00:50:00,0,113,False,True,SUSP-01541
7298849,GENDER BASED VIOLENCE,PROPERTY DAMAGED IN MARKET,Main Road,-1.568356,29.555855,2010-01-03 00:53:00,1,112,False,False,
7298884,MOTORCYCLE THEFT,ASSAULT WITH WEAPON,Health Center,-2.394249,29.915798,2010-01-03 01:00:00,0,111,False,True,SUSP-01542
7298887,MURDER,THEFT FROM HOUSE,Residential House,-1.330488,29.788638,2010-01-03 01:00:00,0,124,False,True,SUSP-01543
7298902,DOMESTIC VIOLENCE,GBV REPORTED,Public Market,-1.34687,30.093368,2010-01-03 01:00:00,0,113,False,False,
7298919,DOMESTIC VIOLENCE,FRAUD IN COOPERATIVE,Public Market,-1.762063,29.690426,2010-01-03 01:00:00,0,126,False,True,SUSP-01544
7299094,FRAUD,ASSAULT WITH WEAPON,Bar/Restaurant,-2.172117,29.661458,2010-01-03 01:00:00,0,111,True,True,SUSP-01545
7299123,BURGLARY,ASSAULT WITH WEAPON,Village Road,-1.990174,30.450735,2010-01-03 01:00:00,0,111,True,True,SUSP-01546
7299222,CHILD ABUSE,CHILD NEGLECT CASE,Main Road,-1.922312,29.936026,2010-01-03 01:00:00,0,123,False,False,
7299331,FRAUD,CHILD NEGLECT CASE,Village Road,-1.295177,29.503315,2010-01-03 01:00:00,0,119,False,False,
7299362,BURGLARY,VEHICLE STOLEN FROM ROAD,Bus Park,-1.364641,30.43233,2010-01-03 01:00:00,0,128,True,True,SUSP-01547
7299402,MOTORCYCLE THEFT,THEFT FROM HOUSE,Bar/Restaurant,-1.438033,30.32323,2010-01-03 01:00:00,0,118,True,False,
7299479,GENDER BASED VIOLENCE,GBV REPORTED,Residential House,-1.981493,29.522876,2010-01-03 01:00:00,0,128,True,True,SUSP-01548
7299658,PROPERTY DAMAGE,FRAUD IN COOPERATIVE,District Office,-2.206785,29.916239,2010-01-03 01:00:00,0,127,False,False,
7299751,MOTORCYCLE THEFT,BODILY HARM IN FAMILY,Bar/Restaurant,-1.842824,29.10451,2010-01-03 01:00:00,0,111,False,False,
7300791,MOTORCYCLE THEFT,THEFT FROM HOUSE,School,-2.472086,30.276945,2010-01-03 01:00:00,0,129,False,False,
7301853,MURDER,DOMESTIC VIOLENCE INCIDENT,Main Road,-1.85552,29.593297,2010-01-03 01:00:00,0,105,False,True,SUSP-01549
7348128,GENDER BASED VIOLENCE,FRAUD IN COOPERATIVE,Farm Area,-1.703377,29.989708,2010-01-03 01:00:00,0,122,False,False,
7299047,THEFT,PROPERTY DAMAGED IN MARKET,Health Center,-1.504224,29.040468,2010-01-03 01:00:00,0,125,False,False,
7299543,FRAUD,ASSAULT WITH WEAPON,Main Road,-1.313063,30.423256,2010-01-03 01:00:00,0,129,False,True,SUSP-01550
7298845,DOMESTIC VIOLENCE,CHILD NEGLECT CASE,Village Road,-1.08764,29.220107,2010-01-03 01:15:00,1,121,False,False,
7299611,GENDER BASED VIOLENCE,UNLAWFUL ENTRY,Public Market,-1.445143,29.030968,2010-01-03 01:15:00,0,113,False,True,SUSP-01551
7300618,BURGLARY,VEHICLE STOLEN FROM ROAD,District Office,-2.464328,29.418337,2010-01-03 01:15:00,0,119,False,False,
7298913,DOMESTIC VIOLENCE,FRAUD IN COOPERATIVE,School,-2.203738,30.384237,2010-01-03 01:20:00,1,118,False,True,SUSP-01552
7325441,FRAUD,PROPERTY DAMAGED IN MARKET,Main Road,-1.79647,29.081727,2010-01-03 01:20:00,0,117,False,False,
7298843,GENDER BASED VIOLENCE,VEHICLE STOLEN FROM ROAD,School,-1.271227,29.1885,2010-01-03 01:30:00,1,118,False,True,SUSP-01553
7299695,FRAUD,THEFT FROM HOUSE,Village Road,-2.059621,30.152724,2010-01-03 01:30:00,0,126,True,True,SUSP-01554
7299095,GENDER BASED VIOLENCE,PROPERTY DAMAGED IN MARKET,Farm Area,-1.806535,29.744277,2010-01-03 01:30:00,0,118,False,True,SUSP-01555
7299052,FRAUD,PROPERTY DAMAGED IN MARKET,Health Center,-2.275141,30.19659,2010-01-03 01:35:00,0,105,False,True,SUSP-01556
7298858,ASSAULT,DOMESTIC VIOLENCE INCIDENT,Residential House,-1.789926,29.884965,2010-01-03 01:40:00,0,129,False,True,SUSP-01557
7301323,THEFT,VEHICLE STOLEN FROM ROAD,District Office,-1.49836,29.93577,2010-01-03 01:40:00,0,119,False,True,SUSP-01558
7298907,FRAUD,DOMESTIC VIOLENCE INCIDENT,Bar/Restaurant,-2.37455,30.134293,2010-01-03 01:45:00,0,128,False,True,SUSP-01559
7306236,PROPERTY DAMAGE,GBV REPORTED,District Office,-1.189087,29.030327,2010-01-03 01:45:00,0,109,False,True,SUSP-01560
7298909,CHILD ABUSE,PROPERTY DAMAGED IN MARKET,Village Road,-1.153342,29.704068,2010-01-03 01:46:00,0,126,True,True,SUSP-01561
7306711,GENDER BASED VIOLENCE,FRAUD IN COOPERATIVE,Public Market,-2.019013,29.475704,2010-01-03 01:49:00,1,105,False,False,
7298853,THEFT,FRAUD IN COOPERATIVE,Bar/Restaurant,-1.452139,29.436928,2010-01-03 01:54:00,1,117,False,True,SUSP-01562
7299091,GENDER BASED VIOLENCE,UNLAWFUL ENTRY,Residential House,-2.466689,29.186891,2010-01-03 01:56:00,0,117,False,False,
7298846,PROPERTY DAMAGE,FRAUD IN COOPERATIVE,School,-1.785704,30.356457,2010-01-03 02:00:00,0,122,False,False,
7298893,CHILD ABUSE,THEFT FROM HOUSE,Bar/Restaurant,-2.056926,29.286044,2010-01-03 02:00:00,0,103,False,True,SUSP-01563
7299030,MOTORCYCLE THEFT,PROPERTY DAMAGED IN MARKET,Bus Park,-2.489062,29.613065,2010-01-03 02:00:00,0,124,False,True,SUSP-01564
7299076,BURGLARY,CHILD NEGLECT CASE,School,-1.934848,30.472917,2010-01-03 02:00:00,0,104,False,False,
7299204,MURDER,CHILD NEGLECT CASE,Village Road,-1.571844,29.261298,2010-01-03 02:00:00,0,128,False,True,SUSP-01565
7299280,DOMESTIC VIOLENCE,BODILY HARM IN FAMILY,District Office,-2.418164,30.413639,2010-01-03 02:00:00,0,127,False,True,SUSP-01566
7299311,MURDER,THEFT FROM HOUSE,School,-2.109254,30.33068,2010-01-03 02:00:00,0,123,False,True,SUSP-01567
7299816,PROPERTY DAMAGE,GBV REPORTED,Health Center,-2.273691,29.683866,2010-01-03 02:00:00,0,114,True,False,
7300772,GENDER BASED VIOLENCE,CHILD NEGLECT CASE,Bus Park,-1.196735,29.08804,2010-01-03 02:00:00,0,108,False,True,SUSP-01568
7298912,ASSAULT,UNLAWFUL ENTRY,Public Market,-1.19566,29.736962,2010-01-03 02:07:00,1,122,False,True,SUSP-01569
7299129,MURDER,ASSAULT WITH WEAPON,Main Road,-2.326143,30.198733,2010-01-03 02:09:00,0,122,False,False,
7300800,FRAUD,BODILY HARM IN FAMILY,Bus Park,-2.320539,29.751311,2010-01-03 02:15:00,0,120,False,False,
